# This data was rendered from sleepdata.txt.
# It was processed in the live-sleep-analyzer
# Values represent::     ID,xDeriv,yDeriv,zDeriv
22601,-1,-1,-1
22602,2,2,-3
22603,-1,2,4
22604,2,-3,-5
22605,-2,0,4
22606,1,2,-3
22607,-1,-2,4
22608,0,3,-3
22609,-1,-2,2
22610,2,1,-3
22611,2,-1,-1
22612,-2,0,0
22613,-2,0,4
22614,2,0,-1
22615,-2,0,0
22616,1,2,0
22617,-1,0,3
22618,1,-4,-3
22619,0,4,-2
22620,-1,1,3
22621,3,-6,-1
22622,-2,4,-1
22623,1,1,2
22624,1,-2,1
22625,-2,-2,-2
22626,1,2,-1
22627,-2,1,2
22628,2,0,-3
22629,-1,-3,3
22630,0,2,-1
22631,-1,-1,0
22632,0,1,1
22633,1,0,-1
22634,1,0,0
22635,-1,1,-2
22636,0,-1,0
22637,-1,-3,4
22638,0,5,-5
22639,0,-2,5
22640,1,-1,-1
22641,-1,1,-1
22642,0,1,1
22643,1,1,-1
22644,-1,-2,-2
22645,0,3,0
22646,1,-5,1
22647,-1,1,2
22648,1,2,0
22649,-1,-1,-2
22650,2,3,0
22651,0,-3,1
22652,0,1,-1
22653,-1,-1,1
22654,-1,2,-1
22655,2,-3,5
22656,-1,1,-4
22657,-2,2,0
22658,1,-2,0
22659,2,0,0
22660,-1,1,2
22661,-1,-1,-3
22662,1,0,0
22663,-1,0,2
22664,0,2,-1
22665,0,-1,0
22666,0,-2,-1
22667,0,2,2
22668,1,0,1
22669,-1,-1,-1
22670,1,-1,-2
22671,-1,3,0
22672,1,-2,-1
22673,-1,0,1
22674,1,-1,-3
22675,-2,3,3
22676,2,0,0
22677,-1,-2,0
22678,1,-1,1
22679,0,1,1
22680,0,0,0
22681,-1,1,-3
22682,2,0,2
22683,-1,0,1
22684,-1,0,-3
22685,2,-2,3
22686,-2,4,-2
22687,1,-3,1
22688,-1,1,1
22689,1,1,-2
22690,1,-2,0
22691,0,0,0
22692,-2,2,1
22693,2,0,-4
22694,-2,-1,3
22695,2,1,1
22696,-1,-1,-1
22697,0,1,5
22698,0,-2,-7
22699,1,-1,1
22700,-2,3,2
22701,1,1,1
22702,-1,-3,0
22703,0,-1,-2
22704,1,3,-1
22705,-1,-1,4
22706,0,-1,-3
22707,1,-1,2
22708,-1,3,-5
22709,1,-1,1
22710,0,-1,4
22711,-1,0,0
22712,1,-2,-2
22713,0,3,2
22714,-1,1,-3
22715,1,-6,2
22716,-1,6,-2
22717,1,-2,2
22718,-1,0,1
22719,1,0,-2
22720,0,3,0
22721,0,-2,0
22722,0,0,-1
22723,-1,1,2
22724,0,-2,1
22725,2,-2,-2
22726,-1,0,1
22727,0,3,-2
22728,-1,-2,2
22729,0,1,1
22730,2,0,-2
22731,-1,1,2
22732,0,0,0
22733,1,-2,-3
22734,-1,2,1
22735,-1,1,-1
22736,1,-3,4
22737,-1,2,-2
22738,3,-1,-2
22739,-3,0,2
22740,0,-2,-3
22741,1,2,0
22742,0,2,4
22743,-1,-1,0
22744,1,-2,-1
22745,-2,4,-3
22746,2,-4,4
22747,0,2,-1
22748,0,-1,-1
22749,-1,1,0
22750,2,0,1
22751,-1,-1,-3
22752,-1,1,4
22753,-1,0,-3
22754,2,0,2
22755,1,-1,1
22756,-2,-2,-3
22757,1,2,5
22758,0,1,-5
22759,0,0,3
22760,0,1,-2
22761,-1,-3,-1
22762,0,2,3
22763,1,0,-2
22764,0,-3,2
22765,-1,1,0
22766,0,0,1
22767,0,0,-6
22768,1,2,5
22769,0,0,-2
22770,-1,-1,0
22771,1,1,0
22772,1,-2,-1
22773,0,2,2
22774,-1,-1,-2
22775,1,0,2
22776,-1,0,0
22777,0,1,-3
22778,0,-1,4
22779,0,2,-4
22780,0,-1,2
22781,-1,-1,2
22782,1,3,-1
22783,-1,-3,1
22784,-1,2,-1
22785,2,-1,1
22786,0,-1,0
22787,-1,2,-4
22788,0,-1,3
22789,0,-1,0
22790,1,-2,-1
22791,0,2,0
22792,0,2,3
22793,3,-1,-2
22794,-2,0,-5
22795,-1,0,4
22796,-1,1,-1
22797,-1,1,1
22798,1,-2,4
22799,2,-2,-5
22800,0,2,2
22801,-2,-1,0
22802,1,0,1
22803,-1,0,-4
22804,1,-1,1
22805,1,2,3
22806,-2,-1,1
22807,0,0,-1
22808,2,-1,-4
22809,-1,3,3
22810,0,-1,0
22811,-1,1,0
22812,0,0,0
22813,2,-1,-2
22814,-1,0,1
22815,-1,1,3
22816,-2,-2,-3
22817,3,0,0
22818,0,0,0
22819,0,1,0
22820,0,-2,2
22821,0,1,-1
22822,-1,0,-1
22823,0,2,4
22824,1,-4,-3
22825,0,3,1
22826,-1,-1,1
22827,0,0,-5
22828,1,2,4
22829,-2,1,-4
22830,2,-4,3
22831,0,0,0
22832,0,2,-4
22833,-1,0,2
22834,0,-1,4
22835,1,0,-3
22836,0,1,-1
22837,1,-3,0
22838,-2,4,6
22839,0,-3,-5
22840,1,1,0
22841,1,2,-1
22842,-1,-1,3
22843,1,1,-4
22844,-1,-2,1
22845,0,1,2
22846,1,-1,-2
22847,-2,0,3
22848,2,0,-1
22849,-2,0,-1
22850,-1,2,2
22851,1,0,-4
22852,2,-1,4
22853,-2,1,0
22854,2,-1,-1
22855,-2,1,0
22856,2,-1,1
22857,-1,-1,0
22858,-1,1,0
22859,0,0,-2
22860,3,1,2
22861,-1,0,-3
22862,-1,0,3
22863,1,-2,-5
22864,2,0,6
22865,-2,2,-4
22866,-1,-1,-1
22867,-1,2,2
22868,1,-2,2
22869,-2,-1,-1
22870,1,0,1
22871,1,1,-1
22872,0,-1,3
22873,0,1,-3
22874,-1,-1,1
22875,0,2,0
22876,1,-1,-3
22877,0,-1,2
22878,0,-2,0
22879,-1,4,0
22880,-1,-1,1
22881,2,0,0
22882,-1,2,-1
22883,2,-2,-1
22884,-1,-1,1
22885,-1,2,-2
22886,2,-1,2
22887,-2,0,2
22888,-1,1,-1
22889,1,1,1
22890,1,-2,-2
22891,1,0,-1
22892,-2,0,-2
22893,2,2,0
22894,2,-2,0
22895,-3,0,3
22896,0,0,-1
22897,0,0,1
22898,-1,0,1
22899,1,0,0
22900,0,0,-2
22901,-1,-1,1
22902,1,2,1
22903,0,-1,-1
22904,0,-2,-1
22905,-1,0,1
22906,1,2,0
22907,1,1,-2
22908,-2,-2,3
22909,1,0,1
22910,-1,1,-4
22911,2,0,2
22912,0,0,1
22913,-2,-1,-5
22914,1,-2,0
22915,0,2,4
22916,0,-2,2
22917,0,1,-4
22918,-1,2,-3
22919,1,1,4
22920,0,-2,0
22921,-1,0,1
22922,0,2,1
22923,1,-1,0
22924,-1,0,-1
22925,1,0,-2
22926,3,-2,-3
22927,-2,0,5
22928,-1,1,-1
22929,-1,2,3
22930,1,-1,-3
22931,1,0,-1
22932,-2,1,1
22933,0,0,3
22934,1,-1,0
22935,1,1,-2
22936,-1,-2,-2
22937,0,2,1
22938,0,1,0
22939,-1,-2,0
22940,2,-1,1
22941,-2,0,-1
22942,0,1,-1
22943,2,1,0
22944,-2,0,0
22945,1,0,2
22946,0,-1,0
22947,0,-1,0
22948,1,1,-2
22949,-1,0,3
22950,0,0,-1
22951,0,-1,1
22952,0,0,-4
22953,-1,1,6
22954,1,1,-2
22955,0,-2,0
22956,0,-1,-1
22957,-1,2,2
22958,1,-2,-2
22959,0,1,-1
22960,-1,2,1
22961,2,1,-2
22962,1,-4,1
22963,-2,2,0
22964,1,0,0
22965,-2,1,1
22966,-1,1,1
22967,2,-3,0
22968,0,1,-1
22969,0,1,-1
22970,0,0,4
22971,0,-2,-2
22972,0,0,0
22973,1,1,-3
22974,0,-3,1
22975,-1,4,3
22976,2,-2,-6
22977,-3,1,3
22978,1,-1,1
22979,0,-2,-1
22980,1,1,1
22981,-1,0,1
22982,1,1,-1
22983,-1,1,2
22984,2,-2,-2
22985,-2,1,2
22986,1,0,-1
22987,-2,2,1
22988,2,-1,-1
22989,0,0,-2
22990,-2,-1,0
22991,2,-2,2
22992,-2,4,-3
22993,1,1,3
22994,3,-5,-5
22995,-3,3,2
22996,-1,0,3
22997,0,1,-2
22998,1,0,1
22999,0,-2,1
23000,-1,0,0
23001,2,1,-3
23002,-1,-1,2
23003,-1,1,0
23004,0,0,1
23005,1,-2,-2
23006,0,2,3
23007,0,0,3
23008,-2,-1,-6
23009,2,1,0
23010,1,1,0
23011,-1,-2,-1
23012,-1,0,3
23013,0,-1,-3
23014,2,1,2
23015,-1,1,1
23016,-1,0,1
23017,1,1,-3
23018,0,0,4
23019,-1,0,0
23020,0,0,-2
23021,0,-2,0
23022,1,2,1
23023,0,-1,-1
23024,-1,-1,0
23025,2,1,-1
23026,-1,2,2
23027,0,-1,-1
23028,0,-4,0
23029,-2,2,0
23030,3,0,-3
23031,-1,2,3
23032,0,0,0
23033,0,-1,-1
23034,1,1,1
23035,-1,-2,-3
23036,0,2,2
23037,0,-2,-1
23038,0,0,2
23039,0,2,-2
23040,-1,0,0
23041,1,-4,1
23042,0,1,1
23043,0,2,0
23044,0,0,0
23045,1,-1,-4
23046,-2,-1,1
23047,0,3,5
23048,0,-2,-3
23049,0,1,1
23050,2,-1,0
23051,-2,2,-3
23052,0,-2,5
23053,1,0,-4
23054,0,1,3
23055,0,0,0
23056,2,-2,-3
23057,-2,1,-3
23058,-1,2,5
23059,0,-2,-4
23060,1,2,4
23061,1,-2,0
23062,-2,2,-2
23063,1,-1,-2
23064,0,-3,3
23065,-2,4,0
23066,3,-2,-1
23067,0,-1,0
23068,-2,3,-1
23069,0,-1,2
23070,1,0,1
23071,0,2,-3
23072,-1,-2,-1
23073,-1,1,4
23074,1,-2,2
23075,1,0,-3
23076,-1,0,-1
23077,2,-1,2
23078,-2,2,2
23079,-1,2,0
23080,3,-3,-6
23081,-1,0,2
23082,1,2,2
23083,-1,0,-1
23084,-2,-3,1
23085,2,3,0
23086,0,-1,1
23087,-1,-1,0
23088,1,0,-1
23089,0,-1,-3
23090,0,2,0
23091,-1,-1,3
23092,0,0,-1
23093,0,-1,-4
23094,3,1,1
23095,-3,2,2
23096,2,-1,2
23097,0,-2,-2
23098,-1,2,1
23099,-1,0,-2
23100,3,-1,3
23101,-1,1,1
23102,-1,-2,-2
23103,1,1,-3
23104,-2,2,6
23105,0,-2,-3
23106,1,-1,-2
23107,1,1,0
23108,0,1,2
23109,-1,0,2
23110,0,0,-3
23111,0,-1,0
23112,-1,-1,1
23113,1,1,-1
23114,-1,1,1
23115,0,-1,-1
23116,0,-1,2
23117,2,0,-2
23118,-1,1,0
23119,-1,2,3
23120,2,0,-4
23121,-1,-2,2
23122,0,0,-3
23123,0,1,1
23124,0,-4,1
23125,-1,3,3
23126,0,-1,-4
23127,2,1,4
23128,-2,1,-3
23129,0,0,2
23130,1,0,-1
23131,0,-1,-2
23132,-1,0,4
23133,1,2,-4
23134,0,-2,0
23135,0,2,3
23136,-1,1,-1
23137,1,-3,1
23138,0,0,-1
23139,0,1,0
23140,-1,-2,0
23141,1,2,-2
23142,-1,-1,3
23143,0,3,0
23144,2,-1,0
23145,-1,-2,-1
23146,-1,-1,-2
23147,0,0,3
23148,2,3,-1
23149,0,-3,3
23150,-2,2,-2
23151,1,0,-5
23152,1,-1,5
23153,-1,-1,-3
23154,0,2,2
23155,0,0,-1
23156,0,-1,2
23157,1,2,-2
23158,0,-4,-1
23159,-1,1,2
23160,-1,3,-1
23161,1,-3,5
23162,0,5,-4
23163,0,-3,-1
23164,-1,0,1
23165,1,0,1
23166,-1,-1,-3
23167,1,0,3
23168,-1,-1,1
23169,1,1,-2
23170,0,2,0
23171,-1,-1,1
23172,0,0,-2
23173,1,-2,-1
23174,0,3,3
23175,-1,-1,0
23176,2,-2,-3
23177,-1,2,-2
23178,-1,-2,5
23179,1,3,1
23180,-1,-1,-2
23181,-1,-3,-2
23182,3,1,1
23183,-2,2,1
23184,0,0,1
23185,0,1,-1
23186,1,-2,-1
23187,1,2,2
23188,0,0,-2
23189,0,0,-2
23190,-1,0,6
23191,-1,-1,-5
23192,2,1,5
23193,-2,-1,-3
23194,2,-1,-5
23195,0,2,2
23196,-1,-3,3
23197,1,4,2
23198,-1,-3,-1
23199,1,1,0
23200,-2,0,0
23201,3,-1,-2
23202,-2,1,0
23203,0,1,1
23204,-1,0,1
23205,1,-1,-1
23206,-1,1,1
23207,1,-1,-3
23208,-1,-4,-1
23209,2,5,0
23210,0,-1,5
23211,0,1,0
23212,0,-2,-5
23213,3,0,1
23214,-4,1,2
23215,0,1,1
23216,3,-3,-1
23217,-4,3,0
23218,1,-2,2
23219,-1,1,-6
23220,0,-2,3
23221,0,3,1
23222,1,0,-2
23223,-1,-1,3
23224,3,1,-7
23225,2,0,4
23226,-3,-2,-3
23227,0,0,2
23228,-1,1,2
23229,2,-2,2
23230,-3,2,1
23231,0,2,-2
23232,2,0,-2
23233,0,-3,1
23234,0,3,0
23235,-2,-2,3
23236,0,-1,-2
23237,1,0,0
23238,0,0,1
23239,-1,2,-1
23240,0,-1,-1
23241,1,-1,-1
23242,1,1,1
23243,-1,-1,1
23244,-1,1,2
23245,1,-2,-2
23246,-1,1,0
23247,0,0,0
23248,0,0,1
23249,1,-1,-2
23250,-1,2,1
23251,1,2,-1
23252,0,-3,-1
23253,-1,0,3
23254,1,0,-1
23255,-1,-1,2
23256,2,2,-4
23257,1,1,1
23258,-1,-1,0
23259,-2,0,2
23260,2,0,-4
23261,-1,-1,1
23262,0,2,2
23263,1,-1,-4
23264,1,1,3
23265,0,-1,-2
23266,-1,-2,0
23267,4,0,-1
23268,-2,3,0
23269,-2,-2,0
23270,0,3,5
23271,0,-3,-4
23272,-1,2,1
23273,2,1,1
23274,-1,-1,-2
23275,0,-3,-1
23276,1,2,1
23277,0,-1,2
23278,-3,3,-1
23279,2,-2,-2
23280,2,-1,-2
23281,-1,-1,3
23282,-1,1,-2
23283,2,-1,5
23284,-3,2,-5
23285,2,1,3
23286,0,-2,-3
23287,-1,1,3
23288,2,-1,-5
23289,0,3,4
23290,-3,-2,1
23291,-1,1,5
23292,1,0,-3
23293,-1,-1,1
23294,1,2,-3
23295,0,-3,-2
23296,1,-2,5
23297,-1,3,-4
23298,-1,-2,4
23299,1,2,0
23300,-1,1,-1
23301,1,-1,0
23302,0,-2,0
23303,0,2,0
23304,-1,0,0
23305,2,0,0
23306,-2,-1,-1
23307,2,0,-2
23308,-2,0,5
23309,2,1,-1
23310,0,-1,-1
23311,-2,3,1
23312,2,-2,-3
23313,-1,-1,5
23314,-1,-1,-3
23315,0,2,-1
23316,1,0,0
23317,-1,1,2
23318,2,-3,1
23319,-2,3,-3
23320,2,-2,2
23321,0,0,0
23322,-1,-1,-4
23323,0,0,3
23324,-1,1,-3
23325,1,2,4
23326,2,-2,-2
23327,-3,0,1
23328,0,0,0
23329,3,1,-4
23330,-2,0,5
23331,-1,-2,-1
23332,2,-1,0
23333,0,3,-2
23334,-1,0,2
23335,-1,1,-1
23336,1,-1,1
23337,0,0,0
23338,-1,-2,-1
23339,1,1,-2
23340,1,-1,3
23341,0,2,0
23342,-1,0,0
23343,0,0,0
23344,0,1,0
23345,1,0,-1
23346,-2,-1,0
23347,1,-1,2
23348,-1,1,0
23349,1,-1,0
23350,0,1,0
23351,0,1,-2
23352,1,0,4
23353,-2,-2,-5
23354,0,0,4
23355,-1,2,-4
23356,4,-4,0
23357,-3,3,3
23358,0,-1,1
23359,0,1,1
23360,1,1,-2
23361,-1,-1,0
23362,0,-1,0
23363,1,0,-3
23364,-1,1,3
23365,2,-1,-2
23366,-1,1,-1
23367,-1,1,2
23368,0,-3,-2
23369,1,2,2
23370,1,-1,1
23371,-1,0,-2
23372,0,2,0
23373,0,-1,2
23374,0,0,-1
23375,1,-2,1
23376,-2,2,-1
23377,1,-1,0
23378,1,0,1
23379,-2,2,0
23380,0,-3,0
23381,0,3,-6
23382,0,-1,4
23383,0,-3,0
23384,0,1,1
23385,0,1,-1
23386,0,0,-2
23387,0,1,4
23388,0,-2,-1
23389,1,1,0
23390,-1,1,0
23391,0,0,-3
23392,1,-1,5
23393,-1,0,-1
23394,2,0,-5
23395,-1,-1,2
23396,0,4,1
23397,0,-3,1
23398,-1,0,-3
23399,2,0,5
23400,-1,1,-7
23401,3,-1,5
23402,-3,0,0
23403,-1,1,1
23404,0,-1,-1
23405,3,2,0
23406,-2,-2,-1
23407,-1,1,2
23408,1,1,2
23409,3,-2,-3
23410,-2,2,-2
23411,-2,-2,3
23412,1,-2,1
23413,1,4,-2
23414,0,0,3
23415,-1,-3,-3
23416,-1,2,0
23417,1,2,3
23418,2,-1,-5
23419,-2,-1,0
23420,1,-1,2
23421,-2,-1,2
23422,1,0,-1
23423,-1,2,-1
23424,2,1,2
23425,-2,-2,-4
23426,1,0,2
23427,0,1,-2
23428,0,0,4
23429,-1,2,-1
23430,2,-1,-4
23431,-1,-2,4
23432,0,-1,-3
23433,1,-1,2
23434,-2,1,0
23435,1,2,0
23436,0,0,-1
23437,1,0,1
23438,-1,-1,-1
23439,0,-1,2
23440,-1,1,2
23441,1,3,-1
23442,-1,-3,-1
23443,-1,0,1
23444,1,2,-3
23445,1,-2,2
23446,0,1,0
23447,0,-1,-2
23448,-1,1,3
23449,1,0,-5
23450,0,-3,6
23451,0,3,-3
23452,-1,-1,1
23453,0,1,-3
23454,1,0,1
23455,0,0,1
23456,-1,1,1
23457,-1,-1,-1
23458,2,0,0
23459,1,1,2
23460,-1,0,-1
23461,-1,0,-1
23462,0,-1,1
23463,2,0,0
23464,0,0,0
23465,-1,0,-1
23466,-1,-2,2
23467,2,0,-4
23468,-4,5,3
23469,0,-1,-2
23470,5,-7,2
23471,-1,3,0
23472,-1,3,-1
23473,0,-1,0
23474,-1,-1,1
23475,1,0,-2
23476,0,0,2
23477,0,0,-2
23478,0,-1,2
23479,0,1,-1
23480,0,3,1
23481,-1,-3,-1
23482,0,0,0
23483,0,2,0
23484,0,-2,1
23485,0,2,0
23486,0,-2,-1
23487,1,0,1
23488,0,1,-1
23489,0,-2,-3
23490,-1,2,4
23491,1,1,1
23492,-1,-1,-2
23493,2,1,-1
23494,0,1,-1
23495,-2,-2,1
23496,0,-1,0
23497,0,-1,1
23498,1,3,-1
23499,1,-2,2
23500,-2,0,0
23501,1,1,-2
23502,0,1,1
23503,0,-1,1
23504,0,2,0
23505,-1,-2,-1
23506,1,0,1
23507,-1,0,-1
23508,0,-1,1
23509,1,0,-3
23510,1,0,1
23511,-2,0,2
23512,1,1,0
23513,0,0,-1
23514,-1,-1,0
23515,1,1,1
23516,1,-2,-1
23517,-2,2,1
23518,0,0,-1
23519,1,-1,-1
23520,0,0,2
23521,0,1,-2
23522,1,2,3
23523,0,-4,-2
23524,-2,2,0
23525,1,0,-2
23526,1,0,-1
23527,0,0,6
23528,-3,-1,-4
23529,2,0,0
23530,-1,2,0
23531,0,0,1
23532,1,-1,-1
23533,0,1,1
23534,1,-2,-2
23535,0,-2,0
23536,-2,1,0
23537,1,3,1
23538,0,-5,0
23539,0,4,4
23540,0,0,-4
23541,1,-1,1
23542,0,0,1
23543,1,1,0
23544,-2,-1,0
23545,-1,1,1
23546,0,-1,-5
23547,0,2,6
23548,2,-1,-3
23549,-2,0,-1
23550,2,1,2
23551,-2,-1,1
23552,1,0,-4
23553,-1,2,1
23554,1,-3,1
23555,0,2,-1
23556,0,0,-1
23557,0,0,1
23558,0,-4,2
23559,0,2,-4
23560,0,1,4
23561,1,1,-4
23562,-2,-2,1
23563,1,0,5
23564,0,-1,-3
23565,0,1,-1
23566,0,-1,1
23567,1,2,0
23568,-1,1,0
23569,-1,-3,-1
23570,1,1,0
23571,1,1,-5
23572,-1,0,7
23573,-1,-1,-1
23574,2,-1,-3
23575,0,3,1
23576,-3,-3,1
23577,1,3,0
23578,0,-3,1
23579,0,1,0
23580,1,1,4
23581,1,0,-5
23582,-1,0,2
23583,1,-1,0
23584,-2,2,-3
23585,0,-1,0
23586,0,-1,1
23587,2,1,0
23588,1,-1,2
23589,-3,0,0
23590,0,-1,0
23591,1,3,-3
23592,0,-1,2
23593,1,0,0
23594,-4,2,-2
23595,6,-2,-3
23596,-4,1,6
23597,1,-7,8
23598,1,11,-10
23599,-1,-5,16
23600,4,-7,-18
23601,-12,-3,-1
23602,7,-20,40
23603,-68,-275,-31
23604,-75,-486,-359
23605,85,-239,20
23606,25,-4,7
23607,24,-23,-27
23608,-38,68,62
23609,17,3,8
23610,-2,2,-13
23611,0,23,23
23612,2,27,20
23613,-12,17,3
23614,-2,0,11
23615,3,-2,-10
23616,-4,3,-6
23617,19,-22,-6
23618,-19,3,12
23619,5,1,-16
23620,-4,10,12
23621,2,13,12
23622,-2,10,7
23623,-6,1,-6
23624,4,5,8
23625,4,3,-3
23626,-6,-4,3
23627,2,0,0
23628,-1,3,3
23629,1,0,-2
23630,-1,0,3
23631,0,2,-1
23632,-1,1,-1
23633,2,-1,1
23634,-1,3,-1
23635,-1,-2,1
23636,1,1,1
23637,1,0,0
23638,0,0,3
23639,0,-1,-4
23640,0,1,1
23641,-1,1,2
23642,-2,2,-2
23643,2,-3,3
23644,0,2,-4
23645,0,2,2
23646,0,-2,1
23647,4,4,-3
23648,-4,-3,6
23649,0,0,-6
23650,1,0,2
23651,-2,0,1
23652,2,0,2
23653,-1,-1,0
23654,0,2,-3
23655,0,-1,0
23656,0,0,-2
23657,1,0,2
23658,-1,0,3
23659,0,3,-4
23660,1,-1,-2
23661,-2,1,5
23662,1,-1,1
23663,1,-1,2
23664,-1,0,-2
23665,2,1,-2
23666,-2,-1,0
23667,1,3,1
23668,-1,-3,0
23669,1,2,-1
23670,0,0,1
23671,0,-1,-1
23672,0,2,2
23673,-1,0,-1
23674,0,2,2
23675,0,-6,1
23676,1,7,-1
23677,0,-4,-6
23678,0,1,6
23679,-1,0,-2
23680,0,1,2
23681,1,1,0
23682,0,-5,-2
23683,-2,2,2
23684,3,4,-1
23685,-1,-2,0
23686,1,-2,0
23687,-1,1,1
23688,-1,3,2
23689,1,0,-3
23690,1,-4,0
23691,-2,3,1
23692,1,-2,-4
23693,-1,1,4
23694,-1,-2,-2
23695,1,3,0
23696,0,3,2
23697,0,-2,0
23698,2,-2,-1
23699,-1,1,2
23700,-1,-1,2
23701,0,3,-3
23702,0,-1,1
23703,0,-1,-3
23704,0,1,3
23705,-2,-1,-2
23706,3,0,-2
23707,-1,1,3
23708,1,2,-2
23709,-1,-1,2
23710,-2,0,0
23711,2,1,0
23712,0,-3,1
23713,1,0,2
23714,-2,1,-3
23715,0,2,-3
23716,1,-1,4
23717,2,1,1
23718,-2,0,0
23719,1,-2,-2
23720,-2,0,0
23721,0,1,0
23722,1,-1,0
23723,0,-1,2
23724,0,1,0
23725,0,-2,-1
23726,0,2,1
23727,1,-1,-1
23728,-1,2,1
23729,0,1,-1
23730,3,0,1
23731,-1,0,-3
23732,-1,2,-1
23733,-1,0,2
23734,0,-2,2
23735,2,0,-2
23736,-2,-1,1
23737,0,1,-1
23738,0,-1,1
23739,0,1,0
23740,0,0,7
23741,1,-1,-8
23742,-1,1,3
23743,1,0,0
23744,-1,1,-2
23745,-1,-3,3
23746,-1,2,-3
23747,2,-1,1
23748,1,0,4
23749,-1,1,-4
23750,0,1,0
23751,1,0,-2
23752,2,-2,2
23753,-3,0,2
23754,1,0,-2
23755,-2,0,0
23756,0,1,-1
23757,1,0,2
23758,1,1,-1
23759,0,0,0
23760,-1,-1,1
23761,1,-1,-1
23762,1,1,-1
23763,-2,1,2
23764,1,0,-1
23765,-1,-1,1
23766,0,0,1
23767,0,0,-2
23768,0,0,0
23769,4,1,-2
23770,-4,0,4
23771,0,1,-1
23772,0,0,-1
23773,1,-2,0
23774,-2,2,1
23775,0,-2,0
23776,1,1,-1
23777,0,0,2
23778,0,-1,1
23779,0,1,-2
23780,1,0,-2
23781,-2,0,-1
23782,1,1,1
23783,-1,0,4
23784,1,-1,-3
23785,0,1,-1
23786,1,-1,2
23787,1,0,-1
23788,-1,0,0
23789,-1,2,-2
23790,1,-3,1
23791,0,1,4
23792,-1,0,-3
23793,0,0,0
23794,1,1,1
23795,0,0,-3
23796,1,1,1
23797,-2,-2,1
23798,0,0,-1
23799,0,1,1
23800,0,-2,0
23801,0,0,1
23802,-2,2,0
23803,2,-1,0
23804,0,0,-1
23805,-1,0,1
23806,1,0,-2
23807,0,1,-2
23808,0,-1,6
23809,0,1,2
23810,1,0,-4
23811,-1,-1,-1
23812,0,1,-1
23813,-2,-2,1
23814,3,1,0
23815,-1,1,2
23816,-1,0,3
23817,2,0,-5
23818,0,-2,3
23819,0,1,-2
23820,-1,1,-3
23821,2,-2,3
23822,-2,2,1
23823,0,0,-2
23824,0,-1,6
23825,1,0,-6
23826,-1,1,2
23827,1,1,-3
23828,-1,-1,1
23829,1,0,0
23830,0,0,0
23831,-1,-2,4
23832,0,3,-3
23833,0,0,-1
23834,0,-2,1
23835,1,3,0
23836,-2,-2,1
23837,3,3,-2
23838,-1,-2,-3
23839,0,-1,6
23840,-2,1,-3
23841,1,-2,0
23842,0,0,2
23843,0,2,2
23844,-1,-1,-3
23845,0,-1,-1
23846,1,0,-1
23847,0,1,6
23848,0,0,-3
23849,1,1,-2
23850,-1,0,2
23851,0,1,2
23852,1,-2,-2
23853,1,-1,-1
23854,-2,1,3
23855,1,2,-4
23856,1,-2,2
23857,-3,2,2
23858,1,-3,0
23859,1,2,-1
23860,-1,1,-2
23861,0,-1,0
23862,0,1,0
23863,1,-1,0
23864,-1,-1,1
23865,0,1,0
23866,0,3,1
23867,2,-5,0
23868,-2,2,-3
23869,1,0,1
23870,-1,1,0
23871,0,-2,0
23872,0,3,0
23873,0,-2,1
23874,0,-1,-1
23875,0,2,1
23876,0,-2,0
23877,0,2,-2
23878,0,0,0
23879,0,-2,2
23880,0,1,0
23881,0,-2,-1
23882,0,3,2
23883,0,-2,-2
23884,0,2,1
23885,-1,2,0
23886,2,-3,0
23887,-1,0,0
23888,0,0,-1
23889,0,3,-2
23890,0,-2,2
23891,-2,2,0
23892,0,-3,3
23893,1,0,-2
23894,0,0,0
23895,3,-1,1
23896,0,4,-3
23897,-1,-3,6
23898,-1,2,-4
23899,0,1,0
23900,0,-1,1
23901,1,1,-1
23902,-2,-1,3
23903,1,-2,-4
23904,0,1,3
23905,1,0,-1
23906,-2,0,-3
23907,1,0,2
23908,1,1,-2
23909,-1,-1,3
23910,0,-1,-1
23911,0,3,-1
23912,0,-3,2
23913,0,2,-1
23914,0,0,2
23915,0,-3,1
23916,0,4,-5
23917,0,-2,4
23918,0,0,1
23919,0,2,-2
23920,1,-3,1
23921,-1,2,-2
23922,1,3,-1
23923,-1,-4,1
23924,0,-1,1
23925,-2,3,3
23926,3,0,-3
23927,-1,-2,-1
23928,0,2,0
23929,0,-1,0
23930,0,-2,4
23931,0,5,-6
23932,-1,-3,1
23933,2,1,1
23934,-1,0,1
23935,1,-4,-1
23936,-1,1,2
23937,0,4,-4
23938,0,-3,3
23939,0,2,1
23940,0,0,0
23941,1,-1,-2
23942,-1,1,-1
23943,1,1,5
23944,-1,-2,-1
23945,1,0,-3
23946,-1,1,3
23947,1,2,-1
23948,-2,-4,2
23949,2,2,-4
23950,-1,1,3
23951,0,-1,-3
23952,0,-2,0
23953,0,0,3
23954,2,1,-2
23955,-2,3,-3
23956,1,-3,0
23957,-1,-1,3
23958,0,2,0
23959,0,-3,0
23960,-1,1,0
23961,2,2,-1
23962,0,-1,1
23963,-1,1,3
23964,1,0,-2
23965,0,1,-2
23966,-1,2,3
23967,0,-7,-1
23968,0,3,-2
23969,-1,3,1
23970,2,-4,2
23971,-1,3,-4
23972,1,-3,2
23973,-2,3,-1
23974,1,-3,1
23975,1,0,3
23976,-2,2,-5
