# this file's ids were sanitized by the sleep-analyzer
# Values represent::     ID,xDeriv,yDeriv,zDeriv
12368,-57,50,8
12369,-59,50,8
12370,-55,54,0
12371,-56,53,6
12372,-57,53,7
12373,-57,52,7
12374,-59,51,8
12375,-59,51,7
12376,-60,48,6
12377,-58,50,9
12378,-55,52,3
12379,-55,52,2
12380,-59,52,7
12381,-58,53,8
12382,-60,50,6
12383,-59,52,8
12384,-59,51,7
12385,-58,52,8
12386,-57,51,6
12387,-57,52,7
12388,-59,53,7
12389,-61,53,6
12390,-57,51,9
12391,-60,51,7
12392,-60,52,7
12393,-60,52,5
12394,-60,52,6
12395,-58,51,6
12396,-57,52,4
12397,-59,52,6
12398,-59,50,8
12399,-58,51,6
12400,-56,51,6
12401,-58,50,7
12402,-58,53,7
12403,-57,51,6
12404,-59,49,7
12405,-59,52,6
12406,-59,50,9
12407,-58,50,7
12408,-58,51,9
12409,-59,53,6
12410,-60,52,7
12411,-60,51,9
12412,-60,53,4
12413,-57,51,6
12414,-58,51,7
12415,-56,52,6
12416,-59,53,6
12417,-58,50,9
12418,-59,50,8
12419,-58,51,6
12420,-59,50,6
12421,-58,50,5
12422,-56,50,8
12423,-61,53,6
12424,-58,53,8
12425,-57,51,8
12426,-59,53,6
12427,-60,53,7
12428,-58,50,8
12429,-56,49,7
12430,-59,52,7
12431,-58,51,6
12432,-59,52,9
12433,-58,51,3
12434,-58,52,8
12435,-57,50,7
12436,-60,52,9
12437,-59,51,7
12438,-58,52,5
12439,-58,53,8
12440,-57,51,7
12441,-60,50,7
12442,-58,51,5
12443,-59,52,3
12444,-59,52,7
12445,-59,51,8
12446,-58,51,6
12447,-58,52,6
12448,-58,53,6
12449,-58,52,5
12450,-58,50,6
12451,-59,51,5
12452,-59,52,6
12453,-58,54,8
12454,-56,49,5
12455,-58,50,5
12456,-58,53,6
12457,-58,52,7
12458,-58,52,5
12459,-58,51,8
12460,-58,52,4
12461,-55,51,1
12462,-57,52,8
12463,-58,52,6
12464,-57,52,6
12465,-59,53,6
12466,-60,52,6
12467,-60,54,7
12468,-58,52,6
12469,-59,51,7
12470,-57,49,6
12471,-58,50,6
12472,-59,51,4
12473,-60,51,8
12474,-58,53,6
12475,-58,50,4
12476,-59,51,7
12477,-58,51,8
12478,-57,49,7
12479,-59,52,7
12480,-58,52,8
12481,-59,48,6
12482,-59,52,9
12483,-57,51,5
12484,-59,53,6
12485,-56,51,4
12486,-59,51,6
12487,-59,50,6
12488,-59,52,9
12489,-58,51,9
12490,-58,52,8
12491,-59,49,8
12492,-59,51,7
12493,-59,50,6
12494,-59,53,5
12495,-57,52,5
12496,-57,53,5
12497,-55,50,2
12498,-56,50,6
12499,-56,52,5
12500,-54,53,3
12501,-55,52,-2
12502,-55,50,6
12503,-54,53,4
12504,-56,54,1
12505,-58,51,5
12506,-57,52,4
12507,-60,51,5
12508,-59,50,8
12509,-57,54,5
12510,-58,50,6
12511,-59,52,6
12512,-56,50,3
12513,-57,53,2
12514,-58,51,7
12515,-59,50,5
12516,-58,50,3
12517,-59,52,7
12518,-60,52,3
12519,-57,52,5
12520,-58,50,4
12521,-59,54,9
12522,-58,53,8
12523,-59,52,6
12524,-57,52,7
12525,-59,53,4
12526,-58,52,5
12527,-57,51,8
12528,-57,52,6
12529,-59,52,6
12530,-60,50,5
12531,-57,52,6
12532,-60,52,5
12533,-58,53,11
12534,-59,52,5
12535,-58,52,7
12536,-59,51,6
12537,-58,51,8
12538,-57,52,6
12539,-58,52,8
12540,-59,52,9
12541,-61,53,6
12542,-58,52,3
12543,-57,50,2
12544,-60,52,6
12545,-59,52,8
12546,-58,52,6
12547,-58,51,4
12548,-58,48,5
12549,-58,50,6
12550,-58,52,6
12551,-56,48,2
12552,-60,52,6
12553,-59,51,3
12554,-58,52,3
12555,-58,51,6
12556,-58,52,8
12557,-57,52,5
12558,-61,54,6
12559,-57,53,10
12560,-58,51,6
12561,-58,51,6
12562,-57,52,3
12563,-58,48,6
12564,-59,52,4
12565,-60,54,7
12566,-59,54,8
12567,-59,52,9
12568,-59,55,7
12569,-59,54,3
12570,-58,52,7
12571,-61,52,8
12572,-57,53,7
12573,-60,52,7
12574,-60,49,7
12575,-59,50,6
12576,-58,54,7
12577,-55,53,6
12578,-58,52,9
12579,-56,51,5
12580,-58,50,6
12581,-54,53,4
12582,-60,53,3
12583,-57,53,8
12584,-58,54,5
12585,-59,54,4
12586,-56,53,2
12587,-54,54,5
12588,-54,51,3
12589,-55,54,5
12590,-54,51,0
12591,-53,53,0
12592,-54,52,3
12593,-53,51,5
12594,-54,52,3
12595,-54,53,3
12596,-54,52,1
12597,-56,52,1
12598,-54,54,2
12599,-54,53,3
12600,-57,52,3
12601,-54,50,3
12602,-55,51,3
12603,-53,52,5
12604,-55,50,2
12605,-54,51,6
12606,-54,50,0
12607,-57,52,6
12608,-58,52,6
12609,-58,52,8
12610,-59,52,8
12611,-58,51,8
12612,-58,52,6
12613,-58,49,6
12614,-60,52,7
12615,-56,52,5
12616,-56,52,3
12617,-56,51,1
12618,-57,52,6
12619,-59,52,3
12620,-58,53,8
12621,-58,51,7
12622,-58,49,6
12623,-60,52,4
12624,-57,51,7
12625,-59,52,6
12626,-58,54,6
12627,-58,54,8
12628,-58,52,7
12629,-56,52,3
12630,-58,51,6
12631,-58,50,8
12632,-59,51,6
12633,-60,53,6
12634,-61,53,7
12635,-55,53,3
12636,-60,52,5
12637,-60,52,8
12638,-58,55,6
12639,-56,48,9
12640,-59,51,7
12641,-56,49,9
12642,-56,50,7
12643,-56,53,6
12644,-59,53,8
12645,-59,53,8
12646,-59,50,5
12647,-55,52,3
12648,-57,50,6
12649,-59,51,5
12650,-59,52,3
12651,-56,53,8
12652,-58,51,8
12653,-60,53,9
12654,-59,51,6
12655,-57,51,6
12656,-58,53,8
12657,-58,52,7
12658,-55,51,4
12659,-57,50,5
12660,-58,54,10
12661,-57,49,6
12662,-55,51,1
12663,-58,52,3
12664,-57,54,4
12665,-58,52,5
12666,-55,52,4
12667,-58,53,7
12668,-59,54,8
12669,-57,53,5
12670,-58,54,11
12671,-59,52,6
12672,-59,50,8
12673,-57,51,6
12674,-58,53,8
12675,-57,52,7
12676,-59,52,7
12677,-58,52,9
12678,-60,55,6
12679,-58,50,6
12680,-59,51,8
12681,-58,52,7
12682,-58,51,7
12683,-58,52,9
12684,-58,52,7
12685,-59,53,6
12686,-57,51,6
12687,-59,53,9
12688,-59,53,8
12689,-56,54,10
12690,-56,52,6
12691,-58,51,5
12692,-57,52,5
12693,-57,52,5
12694,-58,51,6
12695,-59,53,7
12696,-59,52,3
12697,-59,51,6
12698,-56,52,5
12699,-59,51,5
12700,-57,51,7
12701,-58,53,9
12702,-56,52,9
12703,-58,52,3
12704,-59,49,5
12705,-58,54,7
12706,-58,51,6
12707,-58,49,5
12708,-58,52,7
12709,-60,53,7
12710,-57,50,7
12711,-59,50,8
12712,-59,49,8
12713,-58,52,9
12714,-59,53,7
12715,-60,53,6
12716,-60,51,7
12717,-56,52,6
12718,-57,51,6
12719,-59,51,7
12720,-60,52,10
12721,-56,52,8
12722,-58,51,5
12723,-59,52,6
12724,-60,51,5
12725,-59,53,9
12726,-56,51,5
12727,-59,51,5
12728,-59,52,5
12729,-56,50,5
12730,-57,51,4
12731,-59,52,5
12732,-57,53,7
12733,-58,53,7
12734,-57,53,8
12735,-57,50,5
12736,-59,53,5
12737,-57,52,7
12738,-58,52,10
12739,-59,51,6
12740,-58,50,5
12741,-57,51,3
12742,-59,52,6
12743,-56,52,6
12744,-57,51,6
12745,-58,52,5
12746,-59,52,4
12747,-59,49,9
12748,-59,52,7
12749,-58,50,7
12750,-58,52,6
12751,-59,54,8
12752,-59,53,9
12753,-57,53,5
12754,-59,53,5
12755,-58,53,7
12756,-57,48,4
12757,-60,52,7
12758,-59,51,3
12759,-59,51,6
12760,-57,51,6
12761,-56,54,3
12762,-57,53,6
12763,-54,52,4
12764,-54,52,4
12765,-55,53,2
12766,-53,50,2
12767,-55,49,4
12768,-59,50,8
12769,-59,51,5
12770,-58,50,6
12771,-59,52,9
12772,-56,51,5
12773,-57,53,7
12774,-57,53,6
12775,-57,50,7
12776,-57,51,4
12777,-60,52,9
12778,-60,54,7
12779,-59,54,6
12780,-54,51,9
12781,-59,53,5
12782,-57,51,6
12783,-58,52,8
12784,-59,53,9
12785,-58,51,7
12786,-60,52,9
12787,-59,52,4
12788,-58,55,8
12789,-58,52,5
12790,-57,53,7
12791,-60,52,4
12792,-57,51,6
12793,-58,54,5
12794,-57,51,7
12795,-60,51,7
12796,-58,49,7
12797,-59,51,8
12798,-59,52,7
12799,-56,52,9
12800,-57,52,3
12801,-58,52,8
12802,-58,52,5
12803,-59,53,4
12804,-58,53,5
12805,-57,52,8
12806,-57,52,7
12807,-59,51,7
12808,-57,51,8
12809,-59,51,4
12810,-61,53,10
12811,-59,52,5
12812,-57,52,5
12813,-60,53,9
12814,-58,52,7
12815,-59,53,6
12816,-57,53,9
12817,-58,51,10
12818,-58,51,5
12819,-60,52,9
12820,-60,52,8
12821,-57,53,7
12822,-58,54,5
12823,-57,49,9
12824,-59,51,8
12825,-58,52,9
12826,-59,52,9
12827,-59,52,6
12828,-57,51,6
12829,-61,50,7
12830,-59,51,5
12831,-59,54,7
12832,-57,50,7
12833,-57,51,4
12834,-59,54,6
12835,-58,50,7
12836,-59,50,6
12837,-59,52,5
12838,-59,52,7
12839,-58,49,6
12840,-59,53,8
12841,-59,52,4
12842,-59,53,8
12843,-58,50,7
12844,-59,52,5
12845,-58,53,8
12846,-57,53,6
12847,-59,52,7
12848,-58,51,7
12849,-56,52,5
12850,-58,52,5
12851,-60,51,9
12852,-58,52,5
12853,-57,51,8
12854,-58,49,7
12855,-59,53,7
12856,-59,51,7
12857,-59,52,4
12858,-57,50,4
12859,-58,51,3
12860,-59,50,7
12861,-55,52,5
12862,-59,53,5
12863,-57,52,7
12864,-60,52,8
12865,-57,52,5
12866,-57,53,7
12867,-58,50,9
12868,-56,51,6
12869,-58,52,8
12870,-59,52,6
12871,-60,52,9
12872,-57,53,7
12873,-57,52,7
12874,-57,51,8
12875,-59,54,8
12876,-56,52,7
12877,-59,53,4
12878,-57,53,8
12879,-60,52,5
12880,-57,52,6
12881,-57,51,3
12882,-58,52,6
12883,-59,52,7
12884,-57,52,7
12885,-58,50,5
12886,-57,52,6
12887,-59,52,9
12888,-56,51,8
12889,-59,51,7
12890,-58,52,6
12891,-59,52,6
12892,-59,53,5
12893,-60,52,9
12894,-59,52,9
12895,-59,52,7
12896,-57,50,5
12897,-60,51,7
12898,-56,51,9
12899,-59,53,8
12900,-57,52,7
12901,-59,53,6
12902,-59,51,5
12903,-58,53,7
12904,-56,52,5
12905,-58,52,8
12906,-58,52,5
12907,-59,52,9
12908,-58,53,8
12909,-60,52,8
12910,-57,51,5
12911,-60,50,3
12912,-57,52,6
12913,-58,52,5
12914,-59,52,8
12915,-59,52,6
12916,-57,53,9
12917,-57,53,6
12918,-59,53,8
12919,-60,51,6
12920,-60,53,5
12921,-58,54,4
12922,-60,52,5
12923,-58,54,7
12924,-58,54,8
12925,-59,52,10
12926,-58,51,5
12927,-60,52,7
12928,-58,51,6
12929,-57,53,6
12930,-58,54,9
12931,-59,53,5
12932,-59,53,10
12933,-60,52,4
12934,-60,53,10
12935,-59,51,6
12936,-58,53,4
12937,-58,53,5
12938,-57,52,6
12939,-59,52,10
12940,-58,51,5
12941,-59,54,9
12942,-58,52,9
12943,-59,54,7
12944,-60,53,6
12945,-58,51,6
12946,-60,53,8
12947,-59,50,6
12948,-59,52,7
12949,-59,53,4
12950,-59,52,9
12951,-59,52,6
12952,-60,51,7
12953,-58,53,5
12954,-59,53,8
12955,-59,50,8
12956,-59,54,7
12957,-59,51,9
12958,-59,51,4
12959,-57,50,1
12960,-58,53,9
12961,-57,52,9
12962,-58,54,5
12963,-59,52,6
12964,-56,49,9
12965,-58,52,7
12966,-59,50,5
12967,-59,52,8
12968,-58,52,6
12969,-58,53,5
12970,-59,50,8
12971,-60,53,5
12972,-59,52,5
12973,-58,52,6
12974,-60,53,6
12975,-59,52,9
12976,-60,52,7
12977,-58,51,9
12978,-56,50,5
12979,-58,52,6
12980,-56,52,5
12981,-55,53,4
12982,-53,51,0
12983,-57,51,4
12984,-56,52,3
12985,-56,52,1
12986,-55,53,4
12987,-57,51,0
12988,-55,52,0
12989,-55,53,3
12990,-58,54,3
12991,-54,51,3
12992,-56,53,5
12993,-55,53,3
12994,-53,51,3
12995,-56,51,5
12996,-56,52,3
12997,-57,51,9
12998,-57,52,1
12999,-54,53,4
13000,-55,49,3
13001,-54,52,0
13002,-55,52,4
13003,-53,53,1
13004,-54,52,0
13005,-57,52,5
13006,-53,52,1
13007,-56,52,4
13008,-55,52,1
13009,-57,51,5
13010,-56,53,3
13011,-57,52,4
13012,-59,52,6
13013,-59,52,9
13014,-58,54,8
13015,-59,52,6
13016,-60,52,6
13017,-59,53,9
13018,-58,52,6
13019,-60,52,6
13020,-58,51,6
13021,-57,52,6
13022,-58,52,8
13023,-59,52,7
13024,-59,51,9
13025,-59,52,6
13026,-57,51,8
13027,-58,52,6
13028,-57,53,6
13029,-59,49,8
13030,-58,50,10
13031,-57,51,8
13032,-57,52,7
13033,-58,52,6
13034,-59,53,5
13035,-58,53,8
13036,-59,51,7
13037,-60,52,10
13038,-59,52,7
13039,-58,50,8
13040,-57,52,6
13041,-60,52,5
13042,-57,53,6
13043,-59,51,9
13044,-59,53,9
13045,-60,51,9
13046,-60,52,6
13047,-58,51,5
13048,-59,54,5
13049,-56,52,6
13050,-57,51,8
13051,-59,53,3
13052,-59,51,8
13053,-56,52,8
13054,-60,53,3
13055,-57,53,6
13056,-59,53,8
13057,-58,52,7
13058,-57,53,6
13059,-59,50,5
13060,-59,52,9
13061,-58,50,3
13062,-60,51,7
13063,-59,54,5
13064,-56,52,6
13065,-55,52,7
13066,-59,52,2
13067,-56,51,5
13068,-60,50,5
13069,-58,53,10
13070,-59,52,6
13071,-60,53,5
13072,-58,51,5
13073,-59,52,7
13074,-58,51,8
13075,-57,52,7
13076,-57,52,9
13077,-59,51,7
13078,-60,53,7
13079,-58,49,5
13080,-59,50,6
13081,-60,51,3
13082,-60,50,8
13083,-57,51,7
13084,-58,50,9
13085,-58,51,7
13086,-59,54,6
13087,-59,53,4
13088,-57,50,10
13089,-57,51,5
13090,-60,53,9
13091,-58,52,3
13092,-60,52,4
13093,-58,51,6
13094,-60,51,9
13095,-58,52,10
13096,-58,53,7
13097,-58,53,7
13098,-57,53,8
13099,-58,48,8
13100,-60,54,11
13101,-58,52,6
13102,-58,52,7
13103,-58,52,5
13104,-59,51,8
13105,-57,51,9
13106,-59,52,7
13107,-58,54,8
13108,-60,50,4
13109,-60,52,10
13110,-60,52,9
13111,-60,53,6
13112,-59,53,8
13113,-60,52,6
13114,-59,50,8
13115,-61,50,7
13116,-59,54,7
13117,-60,52,8
13118,-59,52,9
13119,-60,54,8
13120,-59,52,9
13121,-60,50,4
13122,-60,52,10
13123,-59,51,7
13124,-61,52,7
13125,-58,51,3
13126,-60,53,10
13127,-61,52,9
13128,-57,50,9
13129,-60,51,10
13130,-59,51,6
13131,-58,53,8
13132,-60,53,8
13133,-58,52,7
13134,-59,52,7
13135,-57,49,8
13136,-60,52,8
13137,-61,53,7
13138,-56,51,7
13139,-57,52,7
13140,-59,51,7
13141,-60,52,9
13142,-58,52,5
13143,-58,49,7
13144,-57,52,8
13145,-59,52,6
13146,-56,54,7
13147,-54,53,6
13148,-57,52,7
13149,-58,51,5
13150,-57,50,5
13151,-60,54,9
13152,-60,54,6
13153,-58,51,9
13154,-59,49,7
13155,-58,52,7
13156,-58,49,9
13157,-60,52,9
13158,-57,53,6
13159,-59,52,4
13160,-58,50,5
13161,-58,53,8
13162,-59,52,7
13163,-60,52,4
13164,-59,49,6
13165,-56,53,3
13166,-57,52,9
13167,-59,51,4
13168,-60,51,7
13169,-59,51,9
13170,-57,48,6
13171,-58,54,10
13172,-59,52,9
13173,-59,50,8
13174,-59,53,7
13175,-59,51,9
13176,-59,50,9
13177,-59,52,8
13178,-59,50,9
13179,-60,54,5
13180,-58,49,7
13181,-58,52,6
13182,-60,50,5
13183,-59,50,5
13184,-62,53,8
13185,-60,53,7
13186,-59,51,6
13187,-58,53,8
13188,-59,53,6
13189,-61,52,5
13190,-57,52,11
13191,-59,53,8
13192,-58,50,6
13193,-59,52,6
13194,-57,51,6
13195,-59,52,10
13196,-59,52,8
13197,-57,52,8
13198,-58,50,4
13199,-56,51,4
13200,-59,52,7
13201,-59,51,6
13202,-60,52,7
13203,-58,52,7
13204,-57,54,10
13205,-59,54,10
13206,-58,51,4
13207,-59,53,7
13208,-58,52,9
13209,-57,53,6
13210,-59,51,9
13211,-59,52,5
13212,-59,53,8
13213,-56,52,8
13214,-60,52,9
13215,-59,52,9
13216,-60,53,8
13217,-58,52,7
13218,-57,50,5
13219,-60,52,7
13220,-58,51,8
13221,-59,50,7
13222,-61,52,10
13223,-58,53,7
13224,-59,51,6
13225,-60,53,8
13226,-60,53,8
13227,-59,53,11
13228,-60,51,9
13229,-58,51,8
13230,-57,51,7
13231,-57,49,5
13232,-58,50,10
13233,-60,51,5
13234,-60,52,8
13235,-57,51,5
13236,-57,50,7
13237,-57,50,6
13238,-59,52,6
13239,-59,52,8
13240,-60,50,8
13241,-60,52,4
13242,-58,53,5
13243,-56,52,8
13244,-58,49,7
13245,-61,52,9
13246,-59,51,6
13247,-58,52,12
13248,-59,52,6
13249,-59,52,8
13250,-59,52,9
13251,-60,53,7
13252,-59,52,10
13253,-58,54,8
13254,-59,51,8
13255,-57,52,7
13256,-58,51,6
13257,-59,51,9
13258,-58,52,8
13259,-61,52,9
13260,-59,52,6
13261,-58,52,8
13262,-60,52,9
13263,-58,51,7
13264,-60,52,9
13265,-57,53,4
13266,-60,53,10
13267,-58,52,8
13268,-59,52,5
13269,-60,52,6
13270,-60,50,7
13271,-60,54,10
13272,-58,52,6
13273,-59,51,7
13274,-60,53,7
13275,-60,51,5
13276,-59,51,6
13277,-60,53,7
13278,-58,52,5
13279,-59,51,7
13280,-58,51,5
13281,-58,52,6
13282,-59,50,7
13283,-59,52,8
13284,-59,50,8
13285,-59,51,2
13286,-59,53,10
13287,-57,54,7
13288,-60,52,7
13289,-60,53,5
13290,-60,51,4
13291,-59,52,7
13292,-58,51,6
13293,-58,49,7
13294,-60,53,7
13295,-60,54,6
13296,-58,52,10
13297,-61,51,8
13298,-60,51,9
13299,-60,52,6
13300,-58,51,6
13301,-59,51,12
13302,-58,52,10
13303,-60,53,8
13304,-56,52,11
13305,-60,52,6
13306,-59,52,9
13307,-58,54,8
13308,-60,53,7
13309,-61,52,10
13310,-58,52,4
13311,-60,54,7
13312,-59,51,6
13313,-58,52,9
13314,-58,53,6
13315,-59,52,5
13316,-58,51,9
13317,-58,52,7
13318,-60,51,8
13319,-59,53,9
13320,-59,53,8
13321,-60,52,10
13322,-60,52,9
13323,-59,51,5
13324,-60,53,9
13325,-59,52,9
13326,-61,54,8
13327,-57,53,8
13328,-59,51,7
13329,-59,51,8
13330,-60,51,9
13331,-60,52,7
13332,-60,53,8
13333,-58,52,5
13334,-60,53,5
13335,-58,53,4
13336,-57,54,9
13337,-58,51,6
13338,-58,52,5
13339,-58,51,6
13340,-59,51,5
13341,-60,51,9
13342,-59,51,6
13343,-59,53,8
13344,-58,53,8
13345,-59,53,8
13346,-59,52,8
13347,-59,52,8
13348,-57,53,8
13349,-57,50,6
13350,-59,53,7
13351,-60,51,10
13352,-60,50,9
13353,-59,50,5
13354,-59,54,8
13355,-57,51,8
13356,-58,51,4
13357,-60,51,5
13358,-58,50,8
13359,-57,51,5
13360,-58,49,7
13361,-59,51,6
13362,-59,51,8
13363,-58,50,6
13364,-59,54,8
13365,-59,53,7
13366,-57,52,7
13367,-58,51,9
13368,-59,50,8
13369,-60,52,7
13370,-59,52,9
13371,-59,52,8
13372,-60,54,8
13373,-61,53,7
13374,-58,52,8
13375,-58,50,10
13376,-58,54,6
13377,-59,53,6
13378,-59,51,7
13379,-59,52,9
13380,-60,52,8
13381,-58,52,7
13382,-58,52,6
13383,-59,53,8
13384,-59,51,7
13385,-58,52,6
13386,-60,52,7
13387,-59,51,8
13388,-59,54,10
13389,-59,52,8
13390,-60,51,7
13391,-58,49,7
13392,-60,50,5
13393,-59,51,8
13394,-59,52,6
13395,-57,51,4
13396,-59,52,7
13397,-59,50,5
13398,-58,51,9
13399,-59,51,9
13400,-58,50,9
13401,-59,50,6
13402,-60,52,9
13403,-60,53,7
13404,-59,52,9
13405,-60,51,10
13406,-58,50,7
13407,-59,52,7
13408,-55,49,7
13409,-54,52,3
13410,-53,50,1
13411,-55,54,5
13412,-54,50,4
13413,-56,49,2
13414,-55,51,2
13415,-59,52,5
13416,-60,52,8
13417,-60,53,6
13418,-59,51,7
13419,-61,52,6
13420,-58,52,9
13421,-58,52,8
13422,-56,52,9
13423,-61,52,8
13424,-59,52,9
13425,-60,51,7
13426,-60,52,9
13427,-58,52,7
13428,-60,54,8
13429,-57,51,8
13430,-57,52,7
13431,-60,53,10
13432,-59,50,7
13433,-60,51,8
13434,-59,51,9
13435,-59,52,6
13436,-58,52,5
13437,-60,52,10
13438,-59,52,7
13439,-58,52,9
13440,-59,52,9
13441,-59,53,11
13442,-60,51,6
13443,-59,54,8
13444,-58,51,10
13445,-59,51,7
13446,-57,54,8
13447,-58,51,6
13448,-58,52,8
13449,-59,51,9
13450,-60,52,6
13451,-60,51,11
13452,-60,52,8
13453,-60,53,6
13454,-59,53,7
13455,-59,51,8
13456,-59,51,11
13457,-59,50,7
13458,-59,51,9
13459,-59,53,11
13460,-59,51,5
13461,-60,52,4
13462,-60,53,7
13463,-60,52,8
13464,-61,50,6
13465,-58,49,4
13466,-58,51,9
13467,-60,54,8
13468,-58,51,7
13469,-59,54,3
13470,-58,51,6
13471,-58,50,8
13472,-59,50,5
13473,-59,50,5
13474,-56,53,7
13475,-59,52,7
13476,-59,52,6
13477,-58,49,7
13478,-58,53,5
13479,-56,50,9
13480,-59,50,7
13481,-59,52,5
13482,-58,53,7
13483,-58,50,7
13484,-58,52,4
13485,-59,55,5
13486,-59,52,9
13487,-57,51,7
13488,-58,52,7
13489,-60,52,9
13490,-56,53,7
13491,-60,51,7
13492,-59,50,7
13493,-59,51,4
13494,-58,53,10
13495,-58,54,6
13496,-59,53,8
13497,-58,52,9
13498,-58,53,6
13499,-59,50,11
13500,-60,51,7
13501,-59,53,8
13502,-58,52,7
13503,-59,53,7
13504,-58,52,5
13505,-58,52,9
13506,-59,54,8
13507,-61,54,9
13508,-58,50,6
13509,-59,52,6
13510,-58,52,9
13511,-59,52,6
13512,-59,51,6
13513,-57,51,7
13514,-60,54,5
13515,-59,51,10
13516,-58,51,5
13517,-60,52,8
13518,-58,52,6
13519,-59,53,8
13520,-58,50,7
13521,-57,53,6
13522,-61,52,5
13523,-58,51,6
13524,-57,51,9
13525,-59,52,7
13526,-59,51,6
13527,-59,55,7
13528,-58,50,7
13529,-58,49,8
13530,-58,53,9
13531,-60,53,6
13532,-58,51,11
13533,-59,50,5
13534,-58,52,6
13535,-57,54,6
13536,-60,52,8
13537,-59,52,7
13538,-59,48,4
13539,-56,53,5
13540,-58,54,8
13541,-57,51,5
13542,-58,52,9
13543,-60,54,8
13544,-59,54,10
13545,-57,53,8
13546,-59,53,7
13547,-59,52,6
13548,-60,51,4
13549,-59,54,12
13550,-60,53,7
13551,-57,51,6
13552,-59,53,10
13553,-59,52,8
13554,-58,52,8
13555,-59,52,9
13556,-59,49,4
13557,-59,53,8
13558,-58,53,7
13559,-60,52,9
13560,-59,51,7
13561,-59,53,7
13562,-58,51,8
13563,-59,51,10
13564,-57,49,8
13565,-59,53,9
13566,-55,51,3
13567,-58,52,8
13568,-58,51,5
13569,-57,52,7
13570,-59,53,8
13571,-59,52,7
13572,-58,52,9
13573,-59,52,7
13574,-59,51,11
13575,-60,51,8
13576,-60,50,7
13577,-60,52,8
13578,-58,52,7
13579,-58,53,6
13580,-60,52,4
13581,-60,52,12
13582,-58,52,9
13583,-59,52,10
13584,-60,53,7
13585,-60,53,9
13586,-61,52,9
13587,-60,53,10
13588,-59,53,9
13589,-59,55,8
13590,-59,52,9
13591,-59,50,7
13592,-58,52,6
13593,-60,50,7
13594,-59,54,7
13595,-60,50,9
13596,-59,51,7
13597,-60,52,8
13598,-60,53,10
13599,-59,52,7
13600,-59,53,7
13601,-59,52,7
13602,-59,54,8
13603,-59,52,7
13604,-58,50,8
13605,-60,52,8
13606,-58,53,7
13607,-57,53,7
13608,-60,53,10
13609,-61,49,7
13610,-58,51,7
13611,-59,55,9
13612,-59,48,10
13613,-60,52,10
13614,-59,52,9
13615,-58,52,8
13616,-60,53,10
13617,-60,51,7
13618,-60,52,5
13619,-59,53,6
13620,-59,51,7
13621,-59,52,8
13622,-59,52,8
13623,-59,54,9
13624,-59,51,10
13625,-59,49,6
13626,-58,51,9
13627,-59,51,7
13628,-59,53,8
13629,-60,54,9
13630,-60,50,4
13631,-59,53,9
13632,-60,53,8
13633,-58,50,9
13634,-57,53,4
13635,-59,51,9
13636,-59,51,7
13637,-60,51,6
13638,-60,49,6
13639,-57,52,7
13640,-59,51,7
13641,-58,52,5
13642,-59,51,9
13643,-59,50,6
13644,-59,52,8
13645,-60,53,8
13646,-59,53,10
13647,-59,52,6
13648,-59,52,10
13649,-59,52,8
13650,-59,55,6
13651,-59,51,9
13652,-60,51,6
13653,-59,52,9
13654,-59,51,7
13655,-60,50,5
13656,-60,52,8
13657,-60,52,6
13658,-60,48,9
13659,-61,52,9
13660,-58,51,6
13661,-60,51,10
13662,-60,52,5
13663,-59,53,10
13664,-59,53,10
13665,-58,51,7
13666,-59,54,7
13667,-58,52,5
13668,-60,51,6
13669,-58,50,7
13670,-59,51,7
13671,-60,51,9
13672,-59,51,8
13673,-58,52,6
13674,-60,52,6
13675,-61,51,3
13676,-59,51,9
13677,-59,54,9
13678,-59,51,6
13679,-58,52,6
13680,-59,53,7
13681,-59,49,6
13682,-59,50,5
13683,-60,53,7
13684,-60,51,8
13685,-59,53,8
13686,-59,52,9
13687,-58,51,8
13688,-59,51,7
13689,-59,52,8
13690,-59,54,7
13691,-59,48,7
13692,-58,54,11
13693,-58,54,7
13694,-61,52,7
13695,-57,52,6
13696,-59,51,5
13697,-58,53,7
13698,-60,52,7
13699,-58,52,6
13700,-58,53,9
13701,-59,49,7
13702,-59,53,10
13703,-60,52,8
13704,-59,53,9
13705,-59,52,6
13706,-58,50,6
13707,-57,52,9
13708,-60,51,9
13709,-60,53,9
13710,-60,52,11
13711,-59,51,6
13712,-57,50,7
13713,-60,48,7
13714,-59,53,7
13715,-61,50,8
13716,-58,53,8
13717,-59,51,8
13718,-59,53,7
13719,-60,51,9
13720,-59,52,6
13721,-60,54,7
13722,-59,52,7
13723,-58,53,7
13724,-60,55,6
13725,-59,51,9
13726,-60,52,7
13727,-60,52,6
13728,-58,50,7
13729,-58,53,9
13730,-60,53,7
13731,-57,51,5
13732,-59,52,6
13733,-60,52,8
13734,-60,52,9
13735,-59,51,9
13736,-59,52,5
13737,-59,53,7
13738,-58,49,8
13739,-60,52,9
13740,-58,52,8
13741,-59,55,7
13742,-58,52,7
13743,-60,53,9
13744,-60,49,10
13745,-59,52,5
13746,-59,53,7
13747,-59,51,9
13748,-58,52,4
13749,-59,51,8
13750,-59,51,6
13751,-57,52,5
13752,-59,52,9
13753,-59,53,8
13754,-59,54,6
13755,-59,52,8
13756,-59,50,7
13757,-59,50,7
13758,-57,51,9
13759,-59,51,6
13760,-57,51,9
13761,-58,50,8
